Component Count:,57,,,,
Ref,Value,Footprint,Datasheet,Manufacturer,Vendor
C1,100n,Capacitors_SMD:C_0805_HandSoldering,,,
C3,100n,Capacitors_SMD:C_0805_HandSoldering,,,
C5,100n,Capacitors_SMD:C_0805_HandSoldering,,,
C7,100n,Capacitors_SMD:C_0805_HandSoldering,,,
C9,100n,Capacitors_SMD:C_0805_HandSoldering,,,
C11,100n,Capacitors_SMD:C_0805_HandSoldering,,,
C13,100n,Capacitors_SMD:C_0805_HandSoldering,,,
J1,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J2,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J3,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J4,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J5,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J6,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J7,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J8,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J9,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J10,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J11,CONN_01X06,conn_kk100:kk100_22-23-2061,,,
J12,CONN_01X05,conn_kk100:kk100_22-23-2051,,,
J13,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J14,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J15,CONN_COAXIAL,conn_rf:sma_straight_32k101-400l5,,,
J24,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J25,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J26,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J27,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J28,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J29,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J30,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J31,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J32,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J33,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J34,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J35,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
J36,CONN_COAXIAL,Connector_Coaxial:SMA_Amphenol_132289_EdgeMount,,,
L1,L_cap,Ferrite_LC_NFM41P:Ferrite_LC_NFM41P,,,
L2,L_cap,Ferrite_LC_NFM41P:Ferrite_LC_NFM41P,,,
L3,L_cap,Ferrite_LC_NFM41P:Ferrite_LC_NFM41P,,,
L4,L_cap,Ferrite_LC_NFM41P:Ferrite_LC_NFM41P,,,
L5,L_cap,Ferrite_LC_NFM41P:Ferrite_LC_NFM41P,,,
L6,L_cap,Ferrite_LC_NFM41P:Ferrite_LC_NFM41P,,,
L7,L_cap,Ferrite_LC_NFM41P:Ferrite_LC_NFM41P,,,
RL1,EC2-12NU,2_Form_C_Relay:THT_2_formC,,,
RL2,Omron_G5LE,Omron_G5LE:Omron_G5LE,,,
RL3,EC2-12NU,2_Form_C_Relay:THT_2_formC,,,
RL4,Omron_G5LE,Omron_G5LE:Omron_G5LE,,,
RL5,EC2-12NU,2_Form_C_Relay:THT_2_formC,,,
RL6,Omron_G5LE,Omron_G5LE:Omron_G5LE,,,
RL7,EC2-12NU,2_Form_C_Relay:THT_2_formC,,,
,,,,,
,,,,,
,,,,,
"CAUTION : only one kind of SMA coaxial plug should be ordered and installed, depending on your shielding options",,,,,
